128	192	256	320	384	448	512	576	640	704	768	832	896	960	1024	1088	1152	1216	1280	1344	1408	1472	1536	1600	1664	1728	1792	1856	1920	1984	2048	2112	2176	2240	2304	2368	2432	2496	2560	2624	2688	2752	2816	2880	2944	3008
9969.30	6514.52	5069.93	3859.40	3221.15	2774.76	2416.06	2141.10	2014.70	1847.92	1678.14	1554.86	1435.40	1305.28	1274.85	1148.71	1106.10	1020.50	994.80	931.02	894.96	905.20	853.83	804.14	843.66	803.07	825.59	790.19	816.69	824.77	812.53	843.67	826.03	810.89	806.48	818.23	835.39	811.18	815.99	836.29	829.79	825.69	843.32	823.80	809.86	791.62
9891.37	6513.33	4807.36	4077.92	3271.93	2751.15	2421.45	2193.11	1919.60	1804.55	1564.92	1485.05	1398.99	1296.43	1178.48	1152.43	1115.03	1035.32	976.79	945.63	881.96	853.41	855.01	824.68	786.63	780.75	812.57	811.46	838.47	827.76	806.99	800.29	816.32	832.70	830.62	817.70	831.92	828.00	834.19	803.81	797.04	812.51	803.58	810.79	825.15	831.63
10132.59	6625.10	5083.85	4071.84	3272.72	2788.25	2435.03	2221.91	1922.72	1778.44	1595.47	1503.15	1380.80	1481.55	1206.71	1174.62	1108.92	1041.96	1001.94	967.70	912.03	905.43	850.49	818.02	800.97	802.17	810.28	834.19	834.37	842.18	810.82	805.39	805.10	829.84	834.83	822.68	845.61	830.81	841.25	834.65	818.43	851.39	834.55	809.69	834.94	809.90
9965.26	6581.87	4995.42	4068.30	3289.51	2771.61	2417.35	2214.73	1931.70	1783.95	1609.10	1490.19	1422.94	1311.78	1223.21	1203.20	1185.37	1053.40	1005.88	947.30	912.28	870.88	855.70	824.07	796.35	810.87	800.82	830.79	842.71	846.33	825.38	807.24	819.60	830.22	829.88	841.53	843.06	835.61	908.11	834.45	818.77	834.52	838.05	821.44	835.80	825.76
9783.66	6602.63	4844.11	4080.00	3280.05	2792.20	2443.80	2220.84	1929.64	1766.64	1637.72	1493.55	1375.13	1324.28	1253.41	1216.49	1129.52	1075.30	1034.66	929.03	910.70	886.97	897.01	842.17	801.23	820.90	798.51	831.71	836.36	843.24	836.14	795.92	828.06	842.61	830.64	841.03	842.30	838.31	837.59	834.33	834.34	835.01	834.37	824.55	835.04	841.32
9890.94	6459.71	4975.98	4048.60	3280.37	2821.60	2484.51	2191.99	1950.82	1770.47	1632.91	1520.77	1378.17	1339.96	1217.57	1208.49	1081.04	1082.99	1020.55	940.18	903.35	887.74	883.66	824.87	816.72	807.78	810.40	831.56	836.54	844.55	807.53	826.56	803.01	845.13	844.79	840.77	842.31	823.57	838.53	835.31	829.10	834.73	834.30	810.37	834.79	835.40
9823.37	6449.92	4954.35	3982.28	3303.00	2799.83	2460.85	2199.12	1939.09	1759.83	1600.36	1517.56	1368.02	1279.01	1211.17	1170.29	1107.25	1051.11	972.21	942.31	916.03	906.55	862.84	816.01	798.07	813.91	806.65	823.87	827.66	826.46	802.88	790.23	829.43	842.24	854.77	833.37	842.81	823.26	838.19	844.16	839.59	835.16	834.41	823.22	834.72	836.04
9812.29	6547.04	5030.65	3950.39	3275.36	2812.40	2433.71	2154.45	1939.29	1755.50	1602.00	1521.74	1390.09	1276.63	1230.20	1157.11	1085.84	1021.30	984.20	942.11	902.07	915.21	857.56	806.60	830.53	836.44	824.13	829.35	833.72	835.36	807.80	803.04	832.04	842.53	839.83	834.19	841.69	833.93	840.44	834.91	841.87	834.39	834.42	817.93	834.51	842.87
9802.92	6585.51	5136.11	3912.06	3284.73	2826.53	2477.10	2167.14	1925.99	1766.30	1615.22	1501.87	1389.37	1290.81	1229.71	1172.55	1108.49	1027.37	986.61	941.51	910.72	901.45	860.65	799.20	796.73	815.11	818.48	825.10	837.07	838.30	803.65	825.04	832.57	849.99	841.12	841.48	842.56	822.87	839.30	834.82	842.56	834.24	834.59	832.62	834.98	839.71
9916.17	6628.83	5066.52	3993.45	3309.58	2814.62	2475.01	2197.85	1939.02	1770.65	1610.09	1530.07	1391.38	1287.21	1190.68	1170.41	1111.04	1017.84	1016.42	951.59	920.78	896.37	845.54	821.78	787.75	808.25	818.57	830.04	836.75	814.46	804.04	796.14	833.28	837.21	842.58	841.72	843.31	828.42	839.94	834.28	830.31	834.34	834.18	828.80	836.53	832.01
9814.63	6544.39	5173.67	4006.71	3254.25	2758.09	2438.44	2166.88	1940.32	1742.43	1622.39	1507.62	1384.53	1288.07	1214.19	1177.60	1097.86	1070.61	981.97	955.40	910.87	905.15	863.40	813.82	807.35	815.28	819.25	834.92	832.39	813.57	825.78	814.84	838.26	830.82	833.95	841.58	826.35	836.45	840.58	834.13	833.71	834.39	834.40	819.66	834.14	833.52
9985.90	6677.61	5031.46	4019.72	3312.27	2858.35	2491.03	2279.17	2029.75	1841.24	1703.42	1576.80	1484.06	1348.15	1258.83	1195.79	1127.66	1064.99	1012.69	969.79	919.34	879.85	866.94	831.52	787.66	782.87	775.11	775.63	774.97	774.83	779.79	779.19	775.04	774.71	774.76	775.41	774.75	775.70	778.91	774.42	776.06	775.23	776.23	824.67	774.76	775.16
10250.06	6824.36	5065.36	4093.36	3390.86	2871.39	2553.74	2275.66	2029.37	1853.81	1697.92	1566.06	1452.93	1361.43	1268.76	1201.17	1132.84	1076.61	1021.37	971.04	933.46	901.15	872.77	836.56	806.69	784.41	784.33	784.30	784.36	784.29	784.35	784.25	784.44	788.30	784.27	784.15	784.20	784.21	784.01	783.94	783.82	784.26	828.64	776.09	784.84	784.80
10228.43	6790.58	5124.38	4068.35	3395.28	2921.44	2530.20	2262.08	2021.50	1849.18	1705.92	1556.90	1445.34	1356.79	1261.05	1200.57	1136.98	1072.64	1029.09	977.72	928.91	888.65	868.58	836.48	796.51	784.69	783.89	784.35	784.57	784.22	784.14	784.80	784.78	784.44	785.04	783.98	784.02	784.06	784.49	784.43	784.50	796.34	784.59	784.31	783.88	784.22
10218.19	6788.26	5079.02	4061.00	3385.29	2920.21	2536.05	2275.13	2037.58	1849.58	1704.91	1556.96	1465.05	1370.93	1288.81	1196.71	1124.68	1072.80	1021.07	983.08	928.74	896.41	868.46	836.42	792.00	784.10	783.99	784.22	784.09	784.04	784.02	784.26	784.03	784.05	784.05	783.95	783.88	784.14	783.91	784.04	788.47	784.29	784.95	784.59	784.16	784.56
10233.63	6851.00	5083.95	4059.25	3904.63	2921.10	2511.18	2263.12	2033.99	1853.49	1697.36	1568.85	1454.94	1364.97	1261.04	1192.67	1128.74	1072.83	1021.14	972.81	932.39	888.55	868.17	844.41	800.07	783.95	784.17	784.01	784.65	784.17	783.87	783.97	784.21	783.89	788.09	783.98	784.10	783.98	784.10	783.80	784.24	783.92	784.18	784.42	783.88	784.11
10231.67	6831.26	5121.23	4062.84	3398.52	2891.44	2560.22	2274.91	2045.46	1849.60	1712.09	1560.70	1457.27	1359.55	1268.78	1204.76	1124.90	1080.86	1028.87	980.53	928.53	888.39	868.51	840.71	818.43	783.92	783.95	787.01	788.11	783.94	783.85	784.15	784.07	783.85	784.11	787.41	784.03	784.05	783.83	786.93	784.11	784.33	784.13	784.46	783.86	784.38
10251.65	6771.93	5087.42	4062.90	3396.17	2907.14	2553.80	2270.84	2029.61	1862.39	1718.14	1560.78	1449.14	1364.92	1276.79	1201.43	1129.01	1076.76	1016.86	968.66	932.82	892.73	884.57	836.66	784.30	783.99	783.89	784.09	784.22	783.99	783.90	784.44	784.11	784.02	783.95	784.40	784.35	784.51	784.40	784.19	784.24	784.13	784.44	784.72	783.90	784.22
10305.48	6811.09	5108.44	4066.08	3378.39	2895.94	2542.95	2267.64	2045.26	1854.02	1694.36	1567.83	1465.09	1364.81	1280.89	1196.78	1128.92	1072.94	1021.47	984.68	928.70	888.42	864.49	840.74	796.49	784.12	784.09	784.25	792.05	783.88	792.56	785.12	784.22	784.36	784.07	800.33	784.06	784.30	783.98	784.23	784.42	784.81	784.05	784.47	784.21	784.27
10258.64	6849.73	5085.57	4049.41	3379.86	2900.66	2511.68	2271.44	2034.26	1857.70	1710.30	1569.25	1454.00	1371.35	1272.83	1192.83	1128.76	1065.02	1021.63	968.74	928.55	888.55	868.33	829.14	803.92	788.04	784.30	784.10	784.17	783.84	784.12	784.05	784.25	784.03	783.93	784.41	788.58	784.28	783.90	784.39	784.14	784.72	784.51	784.37	784.16	784.46
10234.29	6851.90	5114.45	4058.03	3396.22	2866.11	2544.71	2270.40	2045.73	1849.59	1710.43	1561.75	1460.84	1354.66	1276.87	1204.68	1124.80	1073.85	1037.01	984.54	926.20	888.42	868.50	840.54	796.43	784.11	784.08	784.49	788.44	784.14	784.39	784.72	784.50	784.32	784.14	788.50	784.05	784.44	784.26	784.48	785.00	784.28	784.34	784.38	788.43	784.47
9968.71	6612.37	5136.88	4056.95	3399.32	2919.30	2555.32	2235.55	2038.80	1855.80	1651.87	1551.07	1452.90	1341.15	1262.19	1409.83	1121.77	1022.02	1004.26	963.61	879.16	845.85	836.98	779.51	754.49	732.68	738.24	676.54	684.70	692.28	683.92	779.16	774.65	784.25	683.94	774.96	696.10	786.83	681.04	774.91	775.10	683.71	777.82	683.84	672.89	774.73
10450.78	6952.83	5157.53	4104.69	3443.94	2926.29	2576.90	2282.19	2062.20	1835.92	1707.83	1580.52	1472.21	1357.89	1273.28	1135.04	1128.96	1077.47	1035.57	966.35	930.52	887.24	863.26	815.93	795.99	780.18	752.43	702.11	703.16	702.00	702.60	783.99	784.26	684.06	702.68	783.94	701.41	784.20	702.40	783.93	784.18	701.84	783.95	701.53	702.96	784.65
10406.58	6912.87	5199.04	4166.31	3395.39	2965.23	2556.42	2262.51	2062.07	1853.18	1701.76	1562.51	1463.18	1376.12	1263.84	1186.68	1125.60	1076.09	1019.23	967.93	933.69	882.83	857.37	815.75	788.55	778.97	751.71	705.81	701.60	830.08	701.55	788.28	784.07	702.17	701.78	783.97	701.41	784.37	701.30	784.30	784.44	701.29	784.31	701.48	701.68	784.18
10290.35	6908.60	5204.83	4128.16	3408.73	2959.58	2561.22	2283.55	2052.56	1866.32	1727.36	1567.31	1451.44	1364.67	1269.16	1187.42	1133.71	1077.01	1025.20	976.95	922.86	891.94	848.67	817.04	788.31	775.55	751.30	705.70	701.59	701.78	701.65	784.23	783.77	701.39	701.60	784.41	713.78	784.17	701.78	783.97	784.94	702.38	784.04	701.89	702.14	784.26
10386.83	6907.88	5189.74	4168.21	3430.06	2964.94	2579.75	2254.56	2066.85	1877.50	1694.27	1566.29	1462.62	1358.64	1281.67	1198.10	1131.68	1070.91	1015.84	985.80	924.10	882.34	854.91	814.63	783.89	779.11	750.82	709.60	701.96	701.65	701.26	783.98	783.52	701.19	701.32	784.17	701.74	784.17	705.31	784.13	784.08	701.32	784.02	701.91	701.87	784.12
10383.24	6943.13	5168.43	4161.46	3457.29	2966.65	2593.35	2289.76	2047.85	1851.28	1719.54	1566.90	1461.78	1363.21	1286.54	1190.84	1138.95	1082.16	1018.63	981.41	923.91	881.99	867.55	817.42	787.74	778.34	751.27	705.50	702.09	701.83	705.49	783.95	783.62	701.48	705.39	783.99	701.57	784.24	701.25	784.07	783.89	701.45	784.06	712.24	701.37	784.09
10350.23	6937.32	5241.89	4133.44	3464.00	2936.72	2578.03	2297.49	2063.15	1870.24	1719.14	1566.72	1460.82	1366.43	1283.67	1194.34	1138.98	1071.03	1016.06	969.23	929.27	879.04	848.19	817.74	792.33	781.82	754.57	705.60	701.84	701.57	701.62	784.07	783.60	701.47	701.25	784.19	702.11	784.15	701.38	784.57	787.95	703.37	784.46	701.46	701.45	784.13
10304.72	6917.12	5245.30	4154.33	3482.86	2937.58	2572.61	2303.29	2057.08	1877.49	1719.22	1564.39	1441.22	1354.43	1273.38	1198.99	1130.05	1070.91	1015.61	973.52	936.15	885.76	850.96	812.86	784.18	781.17	750.32	710.95	702.02	701.60	701.30	784.03	783.72	701.60	701.37	784.09	701.45	784.22	701.75	784.13	784.15	701.66	784.54	701.59	701.85	784.24
10382.65	6867.31	5204.88	4163.19	3473.77	2959.45	2574.44	2268.48	2057.14	1867.54	1708.01	1558.56	1467.36	1364.75	1285.08	1189.72	1137.22	1072.67	1017.91	974.79	927.98	886.12	854.94	817.74	783.36	784.21	749.87	705.59	701.49	701.47	701.58	783.93	784.10	701.70	701.55	783.96	704.65	784.55	701.62	783.92	784.36	701.47	784.06	701.75	701.68	784.42
10357.81	6877.86	5211.29	4090.72	3481.58	2951.21	2604.81	2306.06	2063.90	1858.01	1703.69	1570.26	1459.46	1363.83	1273.07	1204.52	1131.11	1071.99	1024.76	965.25	931.42	886.21	849.85	828.89	784.93	784.42	751.01	705.41	702.00	701.50	702.09	784.12	785.65	701.49	701.34	784.06	702.12	784.81	705.99	784.05	783.94	701.53	784.23	701.39	701.71	784.14
9694.97	6722.55	5017.37	4494.92	3364.71	2823.19	2427.03	2220.50	1955.92	1783.25	1610.08	1540.99	1437.77	1316.45	1257.29	1172.07	1089.18	1026.91	946.11	939.02	873.88	868.44	830.02	811.73	825.54	817.62	815.89	816.68	801.00	816.66	810.33	798.45	795.20	812.85	819.82	815.81	814.42	815.71	797.67	817.72	826.00	815.09	813.41	819.41	815.36	795.97
10208.60	6837.50	5090.37	4020.11	3409.63	2925.54	2527.71	2251.75	2031.64	1853.63	1685.93	1558.10	1458.13	1353.39	1272.20	1201.56	1125.43	1067.43	1010.89	967.37	923.87	927.70	873.68	834.76	834.66	834.11	843.02	834.03	834.23	834.02	833.84	834.71	837.03	835.12	833.46	835.32	835.90	836.70	834.36	838.71	838.44	836.42	833.75	839.17	835.43	838.13
10181.36	6869.85	5109.93	4126.61	3395.70	2911.54	2545.21	2255.20	2033.07	1855.75	1697.27	1556.84	1447.32	1356.69	1275.10	1193.95	1128.39	1063.30	1009.55	972.49	919.82	926.90	874.02	834.64	834.05	834.04	834.19	834.34	834.12	833.84	838.25	834.18	835.31	834.14	835.31	833.77	836.61	838.51	839.22	835.65	837.54	836.71	836.54	837.46	833.78	842.14
10261.13	6849.68	5102.21	4137.36	3396.11	2892.10	2551.09	2263.12	2026.13	1834.88	1697.44	1571.60	1445.83	1357.53	1270.72	1205.69	1128.21	1075.20	1002.85	969.56	919.55	919.02	869.73	834.53	833.98	836.85	834.22	833.42	833.85	838.20	841.23	835.62	837.87	833.63	834.68	840.19	846.80	837.70	839.17	854.33	840.55	836.23	837.85	834.26	835.99	837.60
10269.11	6872.30	5131.85	4124.10	3403.81	2922.07	2542.47	2267.56	2032.57	1840.36	1704.31	1561.74	1462.43	1368.64	1268.61	1199.66	1131.64	1070.19	1009.44	969.03	920.99	943.67	870.50	833.82	834.24	834.09	834.40	833.86	842.23	834.14	839.05	836.67	837.75	836.92	834.99	836.11	835.27	836.79	837.80	834.80	841.57	840.13	839.36	834.93	834.26	835.88
10207.08	6884.97	5133.61	4084.81	3388.70	2914.76	2544.04	2258.65	2034.44	1840.01	1703.98	1575.67	1456.36	1360.40	1264.29	1191.76	1133.19	1073.44	1013.83	968.68	919.40	918.76	874.79	835.06	833.93	840.46	834.50	833.71	837.51	833.65	839.89	836.24	835.00	833.72	839.01	839.58	836.47	835.53	838.13	834.65	837.69	837.02	839.94	836.65	837.72	835.33
10218.62	6855.36	5108.51	4093.47	3397.12	2917.42	2558.18	2247.94	2014.97	1857.66	1693.00	1568.09	1456.23	1364.54	1268.66	1195.38	1134.00	1063.54	1009.97	966.60	920.52	918.96	878.62	834.39	833.88	834.33	833.56	833.70	834.16	837.50	837.73	835.70	834.61	835.24	838.64	836.50	837.62	834.01	838.75	834.96	836.61	840.57	839.57	845.42	837.58	835.03
10191.63	6870.38	5137.49	4085.15	3375.49	2912.61	2556.38	2252.14	2024.81	1833.12	1689.69	1578.24	1449.07	1358.19	1275.47	1187.10	1130.01	1063.52	1013.45	971.13	926.94	922.63	878.98	834.32	834.25	834.48	833.71	834.23	834.35	835.18	844.10	838.63	835.65	835.58	833.93	840.91	835.12	837.11	836.10	835.63	835.38	836.92	837.50	838.96	837.05	834.70
10244.51	6875.39	5134.37	4086.10	3371.97	2922.93	2546.09	2250.71	2041.04	1846.56	1687.95	1570.36	1451.87	1348.39	1265.12	1188.99	1127.60	1064.05	1010.81	968.74	925.75	926.46	874.35	842.64	834.57	834.13	833.75	833.39	833.96	837.26	836.17	836.08	835.18	834.95	834.35	833.40	836.07	837.46	838.03	838.57	839.00	834.04	834.37	839.75	839.01	836.42
10269.86	6858.02	5128.99	4066.61	3402.23	2914.24	2535.34	2275.24	2046.61	1849.93	1691.45	1561.78	1453.67	1339.69	1266.96	1191.57	1127.16	1068.40	1012.54	971.24	917.59	926.43	878.91	838.14	834.00	835.94	833.34	833.63	834.43	834.43	839.79	837.10	833.58	835.19	834.09	833.55	835.07	838.27	837.83	836.16	839.14	835.07	834.16	839.10	839.27	835.65
10060.28	6665.01	4982.99	3842.89	3257.16	2831.32	2495.06	2223.03	2000.81	1806.44	1651.61	1513.49	1409.02	1324.22	1233.41	1170.35	1078.95	1028.61	986.78	929.85	896.74	898.40	859.02	823.06	828.50	820.02	819.40	810.02	794.79	811.08	811.34	795.29	795.95	813.90	813.41	819.01	776.43	788.74	815.63	815.75	776.38	902.19	776.49	793.44	777.06	777.02
10255.35	6804.36	5071.07	4027.04	3375.91	2887.10	2519.75	2261.88	2030.11	1837.23	1701.07	1551.49	1439.74	1342.80	1262.86	1183.12	1127.99	1067.60	1010.40	970.70	927.87	918.79	877.66	833.26	833.56	833.53	833.42	833.18	837.39	833.35	837.27	833.81	833.24	833.33	831.15	834.31	786.07	786.73	833.97	833.11	785.60	819.12	785.64	834.39	786.49	787.44
10248.58	6791.23	5081.29	4040.84	3381.60	2897.76	2536.81	2267.49	2029.00	1837.05	1692.72	1567.11	1444.40	1351.15	1262.74	1190.71	1122.53	1062.66	1009.98	966.95	925.73	926.68	877.89	837.26	832.97	833.38	833.01	833.47	833.00	833.61	837.46	832.89	832.99	832.83	833.27	837.47	785.97	785.92	834.55	832.90	785.91	833.36	785.89	833.81	786.11	786.16
10229.62	6793.91	5108.91	4038.50	3397.45	2897.79	2548.11	2250.64	2016.80	1840.48	1687.35	1559.96	1461.79	1343.06	1282.96	1195.00	1127.35	1067.53	1019.18	965.78	921.60	922.85	865.13	833.47	837.48	833.34	833.40	833.65	832.74	833.15	837.07	833.47	832.97	841.12	832.81	833.41	785.63	785.64	833.48	837.11	785.82	837.56	786.29	834.39	785.60	785.62
10200.11	6825.70	5119.79	4044.10	3393.03	2887.62	2546.22	2262.78	2025.05	1833.55	1679.33	1552.02	1447.66	1348.57	1284.64	1190.72	1124.22	1067.51	1010.74	966.64	922.57	926.29	873.41	832.81	833.00	837.39	833.55	833.30	832.87	833.12	832.81	832.90	833.27	832.87	832.90	833.49	785.57	785.68	834.04	832.94	785.69	837.60	785.78	834.68	785.59	785.79
10239.60	6819.57	5068.66	4031.45	3372.32	2891.93	2523.51	2261.51	2013.95	1850.92	1690.61	1555.71	1447.96	1343.01	1262.80	1194.10	1122.87	1067.65	1015.44	962.09	925.59	926.20	873.38	833.01	834.23	833.19	832.82	837.12	833.10	833.10	832.73	833.57	833.07	833.11	832.71	833.76	785.55	789.67	833.91	833.08	785.68	833.61	785.65	833.74	785.63	789.19
10244.03	6823.11	5095.17	4042.99	3388.31	2904.84	2541.19	2267.01	2013.08	1832.56	1685.30	1555.47	1447.24	1342.79	1271.64	1190.52	1122.27	1066.09	1014.22	974.34	926.17	917.99	877.42	833.18	833.22	832.97	832.96	833.28	833.61	833.06	833.00	833.09	832.95	832.96	832.91	834.22	785.56	785.50	834.43	833.47	785.72	832.92	786.22	833.58	786.27	786.13
10258.38	6810.37	5090.92	4033.68	3396.12	2893.01	2530.26	2257.50	2029.38	1834.81	1677.63	1563.35	1447.17	1343.55	1263.04	1190.69	1127.60	1066.53	1023.68	970.03	922.06	926.19	877.30	833.13	833.51	833.17	833.17	833.06	833.34	841.27	837.19	833.18	832.79	833.74	833.48	833.71	785.71	791.11	833.86	833.43	785.69	832.96	786.04	840.76	786.03	785.74
10199.63	6807.06	5075.33	4059.48	3393.92	2904.79	2533.53	2248.34	2034.13	1844.30	1687.68	1548.71	1441.11	1351.33	1266.33	1202.97	1134.99	1070.89	1031.41	965.94	926.37	918.26	873.62	832.96	841.40	837.24	832.87	832.87	832.94	832.84	836.83	832.94	833.25	832.99	832.99	833.88	785.57	785.95	834.42	833.27	785.75	833.08	786.10	834.53	785.64	785.94
10249.56	6792.62	5094.50	4059.26	3382.12	2890.02	2538.70	2250.50	2028.23	1837.28	1688.40	1563.83	1448.14	1339.29	1271.46	1190.53	1127.52	1084.60	1019.31	965.96	926.08	922.43	877.43	832.85	833.30	832.85	833.19	832.99	832.84	833.10	832.83	833.06	833.18	833.23	833.30	834.13	785.50	785.64	834.11	833.90	785.68	833.58	785.95	833.26	785.52	785.78
9327.88	6249.22	4677.15	3777.74	3211.32	2621.30	2413.16	2298.22	2046.14	1849.95	1682.91	1587.10	1462.53	1361.27	1266.45	1189.42	1130.02	1076.90	1017.68	957.84	925.31	889.58	844.31	812.20	788.36	785.33	777.16	781.07	777.67	776.25	777.75	771.80	776.70	784.82	668.56	776.37	681.87	684.59	776.84	777.62	683.80	696.20	776.64	764.59	776.56	696.19	3000.49	3003.15	3003.14	3003.12	3002.62	3003.14	2532.67	2247.08	2415.11	1845.97	1704.45	1550.80	1451.10	1342.27	1260.30	1196.23	1127.80	1072.75	1072.97	969.94	927.55	874.85	860.16	825.48	786.43	773.59	785.44	773.71	785.47	774.82	778.41	779.00	773.71	774.05	781.85	787.05	775.07	773.59	774.09	775.32	773.46	779.20	789.75	781.53	774.46	781.35
9366.93	6254.96	4741.72	3783.71	3163.15	2643.23	2352.52	2259.04	2062.03	1860.09	1692.18	1570.85	1459.13	1368.79	1270.68	1202.65	1134.46	1078.46	1026.63	974.52	938.79	890.40	870.41	855.43	790.14	786.31	785.99	786.03	786.08	786.13	790.06	777.15	786.17	785.75	702.02	785.94	701.94	701.65	786.15	787.37	701.99	701.74	785.81	776.75	785.86	786.42	3003.14	3000.65	3003.14	3001.55	3001.28	3003.14	2541.55	2268.28	2042.86	1855.86	1701.63	1560.94	1469.47	1352.61	1281.34	1197.15	1137.06	1072.80	1018.93	972.82	930.71	888.45	868.35	834.02	796.18	784.10	784.33	784.17	784.25	784.47	783.97	784.92	784.48	788.25	784.19	784.30	784.00	783.81	785.08	784.75	784.09	784.31	784.45	784.22	784.22	783.97
9379.48	6196.02	4699.14	3858.06	3172.58	2724.41	2313.68	2279.17	2043.57	1859.36	1697.91	1562.76	1450.95	1362.94	1274.49	1194.46	1134.97	1074.61	1018.83	970.52	930.38	910.73	864.16	837.71	798.04	786.01	794.83	785.88	794.01	786.36	785.74	786.20	766.00	785.88	701.49	786.00	701.53	701.61	786.23	786.21	701.44	701.65	785.85	786.02	785.83	701.67	3003.14	3003.14	3003.14	3003.14	3000.89	3003.15	2550.55	2266.84	2033.47	1861.76	1697.66	1561.50	1453.15	1356.08	1273.00	1200.58	1129.01	1072.59	1076.89	968.63	936.38	912.79	876.20	836.53	796.06	784.40	784.44	788.06	785.62	784.12	784.51	783.96	784.04	784.11	784.37	784.59	784.04	784.34	784.16	784.13	784.38	784.29	784.02	784.16	783.87	784.19
